FVC file = MER_Scen2_20170701_20200701.fvc, Simulation Execution: 06/12/2020 11:56:13
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.37737354853091E+06, 0.60008569655441E+07, -0.2273737E+01,           5,  0.3896693E+04,       25339
, 0.37763859703422E+06, 0.60006972602067E+07,  0.4243489E+00,           5,  0.1243346E+04,       25340
, 0.37726717633333E+06, 0.60007690900000E+07, -0.1878025E+01,           5,  0.2225591E+04,       25341
, 0.37731377913893E+06, 0.60007414933959E+07, -0.1426725E+01,           5,  0.4641651E+04,       25342
, 0.37731954133333E+06, 0.60006636733333E+07, -0.9466514E+00,           5,  0.1958313E+04,       25343
, 0.37736054059541E+06, 0.60006910831070E+07, -0.7477706E+00,           5,  0.4002536E+04,       25344
, 0.37744312046023E+06, 0.60006700892575E+07, -0.1364582E+00,           5,  0.3336596E+04,       25345
, 0.37747697386430E+06, 0.60006226436912E+07,  0.5395391E+00,           5,  0.2793836E+04,       25346
, 0.37740878503987E+06, 0.60007239941788E+07, -0.8548016E+00,           5,  0.3779735E+04,       25347
, 0.37751235256679E+06, 0.60005773191136E+07,  0.2154808E+01,           5,  0.2943048E+04,       25348
, 0.37717327323175E+06, 0.59972622948963E+07, -0.7753612E+00,           5,  0.6935548E+05,       25349
, 0.37696783955812E+06, 0.59971487400475E+07, -0.2013347E+00,           5,  0.6970658E+05,       25350
, 0.37737870661245E+06, 0.59973758483514E+07, -0.1113934E+01,           5,  0.6900298E+05,       25351
, 0.37758414065706E+06, 0.59974894031814E+07, -0.1178678E+01,           5,  0.6865171E+05,       25352
, 0.37778957393731E+06, 0.59976029565975E+07, -0.9106827E+00,           5,  0.6829912E+05,       25353
, 0.37799500765708E+06, 0.59977165083397E+07, -0.2233833E+00,           5,  0.6794631E+05,       25354
, 0.37753024200000E+06, 0.60004711666667E+07,  0.1852570E+00,           5,  0.1095011E+04,       25355
, 0.37756341639746E+06, 0.60004562189347E+07,  0.2096425E+00,           5,  0.1942874E+04,       25356
, 0.37752771690965E+06, 0.60005097055095E+07,  0.1190878E+01,           5,  0.2429985E+04,       25357
, 0.37753681333333E+06, 0.60005497500000E+07,  0.2361725E+01,           5,  0.1223139E+04,       25358
, 0.37760544658390E+06, 0.60004489019547E+07,  0.2259861E+00,           5,  0.1312495E+04,       25359
, 0.37764786925369E+06, 0.60004202769154E+07,  0.2204606E+00,           5,  0.8690536E+03,       25360
, 0.37765810926984E+06, 0.60003912428499E+07,  0.2264512E+00,           5,  0.9201878E+03,       25361
, 0.37763761945319E+06, 0.60004493437009E+07,  0.2105036E+00,           5,  0.8181044E+03,       25362
, 0.37769267764618E+06, 0.60003955300580E+07,  0.2130442E+00,           5,  0.9745230E+03,       25363
, 0.37770623366667E+06, 0.60003742533333E+07,  0.2359454E+00,           5,  0.7069876E+03,       25364
, 0.37768018600000E+06, 0.60004098000000E+07,  0.2007238E+00,           5,  0.4322097E+03,       25365
, 0.37772686866667E+06, 0.60003817300000E+07,  0.3048716E+00,           5,  0.6648114E+03,       25366
, 0.37774299500000E+06, 0.60003695166667E+07,  0.4392143E+00,           5,  0.4814060E+03,       25367
, 0.37774374466667E+06, 0.60003509500000E+07,  0.7353240E+00,           5,  0.4901423E+03,       25368
, 0.37775913633333E+06, 0.60003470700000E+07,  0.1122112E+01,           5,  0.2293268E+03,       25369
, 0.37734166033333E+06, 0.60007822633333E+07, -0.1642731E+01,           5,  0.2045985E+04,       25370
, 0.37738594233581E+06, 0.60007859783269E+07, -0.1673175E+01,           5,  0.4008283E+04,       25371
, 0.37744090800033E+06, 0.60008045166425E+07, -0.1746744E+01,           5,  0.3691265E+04,       25372
, 0.37753295066667E+06, 0.60007432033333E+07, -0.5727322E+00,           5,  0.1919233E+04,       25373
, 0.37750163933333E+06, 0.60007614833333E+07, -0.9453049E+00,           5,  0.1676156E+04,       25374
, 0.37759175500000E+06, 0.60007040900000E+07,  0.7118843E-01,           5,  0.1138651E+04,       25375
, 0.37756340266667E+06, 0.60006919666667E+07,  0.8742625E-03,           5,  0.1646935E+04,       25376
, 0.37753259366667E+06, 0.60007087966667E+07, -0.2783252E+00,           5,  0.1653365E+04,       25377
, 0.37761161166667E+06, 0.60006859200000E+07,  0.2932090E+00,           5,  0.7413145E+03,       25378
, 0.37746110923769E+06, 0.60007448004615E+07, -0.9640636E+00,           5,  0.3401699E+04,       25379
, 0.37764470400000E+06, 0.60006746900000E+07,  0.6360626E+00,           5,  0.2930725E+03,       25380
, 0.37763694900000E+06, 0.60006574733333E+07,  0.9735372E+00,           5,  0.3789337E+03,       25381
, 0.37761357231768E+06, 0.60006527185318E+07,  0.7112508E+00,           5,  0.1350692E+04,       25382
, 0.37749045114459E+06, 0.60006912956347E+07, -0.2959929E+00,           5,  0.2809198E+04,       25383
, 0.37752203849488E+06, 0.60006445949413E+07,  0.2231886E+00,           5,  0.2669094E+04,       25384
, 0.37754213033333E+06, 0.60006083133333E+07,  0.1223198E+01,           5,  0.1124449E+04,       25385
, 0.37757884881915E+06, 0.60006084637336E+07,  0.1726876E+01,           5,  0.1953784E+04,       25386
, 0.37758607100000E+06, 0.60005773766667E+07,  0.2147086E+01,           5,  0.9929952E+03,       25387
, 0.37756911666667E+06, 0.60005561766667E+07,  0.1126730E+01,           5,  0.1161937E+04,       25388
, 0.37733724406023E+06, 0.59969572483207E+07, -0.6921660E+00,           5,  0.9464712E+05,       25389
, 0.37712831683813E+06, 0.59968417814050E+07, -0.1883970E-01,           5,  0.9428231E+05,       25390
, 0.37754617111841E+06, 0.59970727119451E+07, -0.1041136E+01,           5,  0.9501386E+05,       25391
, 0.37775509812616E+06, 0.59971881755416E+07, -0.1052038E+01,           5,  0.9538059E+05,       25392
, 0.37796402508405E+06, 0.59973036391106E+07, -0.7186799E+00,           5,  0.9574733E+05,       25393
, 0.37817295199266E+06, 0.59974191026523E+07,  0.2013477E+01,           5,  0.9611406E+05,       25394
, 0.37756456533333E+06, 0.60005118933333E+07,  0.2356398E+00,           5,  0.7046612E+03,       25395
, 0.37758226256294E+06, 0.60004920022427E+07,  0.2215043E+00,           5,  0.1261749E+04,       25396
, 0.37760358533333E+06, 0.60004782800000E+07,  0.2155320E+00,           5,  0.5682103E+03,       25397
, 0.37758013033333E+06, 0.60005341100000E+07,  0.2789262E+00,           5,  0.7895719E+03,       25398
, 0.37762735558740E+06, 0.60004784456492E+07,  0.1998362E+00,           5,  0.7668873E+03,       25399
, 0.37767748808672E+06, 0.60004330557656E+07,  0.1959578E+00,           5,  0.9399130E+03,       25400
, 0.37766383266667E+06, 0.60004509000000E+07,  0.1982169E+00,           5,  0.4208211E+03,       25401
, 0.37766227678061E+06, 0.60004706442891E+07,  0.1935639E+00,           5,  0.9054023E+03,       25402
, 0.37771989360420E+06, 0.60004225504645E+07,  0.2678200E+00,           5,  0.1073201E+04,       25403
, 0.37773321566667E+06, 0.60004031666667E+07,  0.3355764E+00,           5,  0.6235572E+03,       25404
, 0.37770814512115E+06, 0.60004475546676E+07,  0.2412230E+00,           5,  0.1009295E+04,       25405
, 0.37776297833938E+06, 0.60004028925421E+07,  0.1613354E+01,           5,  0.1145073E+04,       25406
, 0.37776211500000E+06, 0.60003785200000E+07,  0.1263719E+01,           5,  0.4388116E+03,       25407
, 0.37777587085265E+06, 0.60003642034232E+07,  0.1647209E+01,           5,  0.6708898E+03,       25408
, 0.37758535166667E+06, 0.60006437700000E+07,  0.3691343E+00,           5,  0.9426122E+03,       25409
, 0.37756065100000E+06, 0.60006600100000E+07,  0.1616482E+00,           5,  0.1314482E+04,       25410
, 0.37764906266667E+06, 0.60006475933333E+07,  0.1707972E+01,           5,  0.3709102E+03,       25411
, 0.37765089832523E+06, 0.60006208592674E+07,  0.1877939E+01,           5,  0.1208736E+04,       25412
, 0.37762078887739E+06, 0.60006132570056E+07,  0.1805408E+01,           5,  0.1171834E+04,       25413
, 0.37762180328621E+06, 0.60005765052974E+07,  0.1441325E+01,           5,  0.1437742E+04,       25414
, 0.37762575933333E+06, 0.60005467566667E+07,  0.3020163E+00,           5,  0.9006077E+03,       25415
, 0.37760584600000E+06, 0.60005305433333E+07,  0.2680854E+00,           5,  0.8527551E+03,       25416
, 0.37751749598989E+06, 0.59966038442219E+07, -0.6722793E+00,           5,  0.9652596E+05,       25417
, 0.37730372811921E+06, 0.59964874589550E+07, -0.3374916E-01,           5,  0.9615903E+05,       25418
, 0.37773126394219E+06, 0.59967202277348E+07, -0.1014072E+01,           5,  0.9689270E+05,       25419
, 0.37794503176437E+06, 0.59968366129545E+07, -0.1006661E+01,           5,  0.9725930E+05,       25420
, 0.37815879970159E+06, 0.59969529997004E+07, -0.6480508E+00,           5,  0.9762402E+05,       25421
, 0.37837256750949E+06, 0.59970693831346E+07,  0.2028547E+01,           5,  0.9799076E+05,       25422
, 0.37760814366667E+06, 0.60005122400000E+07,  0.2078617E+00,           5,  0.3829905E+03,       25423
, 0.37762563900000E+06, 0.60005021800000E+07,  0.2052179E+00,           5,  0.5060794E+03,       25424
, 0.37765290667283E+06, 0.60005029615523E+07,  0.2187844E+00,           5,  0.1365331E+04,       25425
, 0.37769639010353E+06, 0.60004725719431E+07,  0.2481946E+00,           5,  0.9456000E+03,       25426
, 0.37768769879815E+06, 0.60005031033961E+07,  0.2865791E+00,           5,  0.1259614E+04,       25427
, 0.37775186320581E+06, 0.60004455259404E+07,  0.1285080E+01,           5,  0.8539382E+03,       25428
, 0.37776670100000E+06, 0.60004283333333E+07,  0.1736166E+01,           5,  0.7375036E+03,       25429
, 0.37774087817508E+06, 0.60004645224042E+07,  0.1203481E+01,           5,  0.8135475E+03,       25430
, 0.37772988555327E+06, 0.60004835219579E+07,  0.7366239E+00,           5,  0.7730626E+03,       25431
, 0.37780116823178E+06, 0.60003921728595E+07,  0.2481416E+01,           5,  0.1118187E+04,       25432
, 0.37779589066667E+06, 0.60003710866667E+07,  0.2264655E+01,           5,  0.3699982E+03,       25433
, 0.37778988866667E+06, 0.60004338300000E+07,  0.2190604E+01,           5,  0.6884456E+03,       25434
, 0.37780599500000E+06, 0.60004179666667E+07,  0.2217072E+01,           5,  0.6434578E+03,       25435
, 0.37767226300000E+06, 0.60006292633333E+07,  0.2767897E+01,           5,  0.2847360E+03,       25436
, 0.37765928208409E+06, 0.60005869889667E+07,  0.1014562E+01,           5,  0.1176611E+04,       25437
, 0.37769104298425E+06, 0.60006232533926E+07,  0.2127926E+01,           5,  0.7620001E+03,       25438
, 0.37768493366667E+06, 0.60006004766667E+07,  0.1030745E+01,           5,  0.4985653E+03,       25439
, 0.37767053583319E+06, 0.60005538912922E+07,  0.3934907E+00,           5,  0.1428349E+04,       25440
, 0.37764800733333E+06, 0.60005357066667E+07,  0.2648861E+00,           5,  0.7696234E+03,       25441
, 0.37769498745523E+06, 0.59962504014477E+07, -0.8019779E+00,           5,  0.9657157E+05,       25442
, 0.37748043891988E+06, 0.59961351434741E+07, -0.2766587E+00,           5,  0.9626928E+05,       25443
, 0.37790953595603E+06, 0.59963656594028E+07, -0.1102103E+01,           5,  0.9687387E+05,       25444
, 0.37812408456997E+06, 0.59964809205781E+07, -0.1123373E+01,           5,  0.9717809E+05,       25445
, 0.37833863285478E+06, 0.59965961802705E+07, -0.7776913E+00,           5,  0.9748061E+05,       25446
, 0.37855318125383E+06, 0.59967114381709E+07, -0.1587235E+00,           5,  0.9778290E+05,       25447
, 0.37768764000000E+06, 0.60005303700000E+07,  0.3977808E+00,           5,  0.5397832E+03,       25448
, 0.37772259215097E+06, 0.60005106887556E+07,  0.5908260E+00,           5,  0.1182231E+04,       25449
, 0.37771287857671E+06, 0.60005439593891E+07,  0.6996838E+00,           5,  0.1179796E+04,       25450
, 0.37778061783817E+06, 0.60004729938965E+07,  0.1991354E+01,           5,  0.6890915E+03,       25451
, 0.37780303962020E+06, 0.60004599202288E+07,  0.1731002E+01,           5,  0.1342580E+04,       25452
, 0.37777027986500E+06, 0.60004875467725E+07,  0.2080679E+01,           5,  0.6580842E+03,       25453
, 0.37775994055585E+06, 0.60005021001961E+07,  0.1418405E+01,           5,  0.6266634E+03,       25454
, 0.37774795233333E+06, 0.60005187366667E+07,  0.9477774E+00,           5,  0.5922520E+03,       25455
, 0.37782494933333E+06, 0.60003825600000E+07,  0.2022136E+01,           5,  0.3790334E+03,       25456
, 0.37783250050800E+06, 0.60004220240551E+07,  0.1650201E+01,           5,  0.1066673E+04,       25457
, 0.37784351303717E+06, 0.60003931477753E+07,  0.1634763E+01,           5,  0.8327419E+03,       25458
, 0.37783021533333E+06, 0.60004479466667E+07,  0.1672706E+01,           5,  0.5519695E+03,       25459
, 0.37770837052750E+06, 0.60005900446368E+07,  0.9178405E+00,           5,  0.1168167E+04,       25460
, 0.37769851533333E+06, 0.60005666466667E+07,  0.6347153E+00,           5,  0.5652740E+03,       25461
, 0.37771687997766E+06, 0.60006220886692E+07,  0.1494710E+01,           5,  0.7269850E+03,       25462
, 0.37772103066667E+06, 0.60006431500000E+07,  0.1824365E+01,           5,  0.2508453E+03,       25463
, 0.37787082874606E+06, 0.59958947541128E+07, -0.7248694E+00,           5,  0.9484341E+05,       25464
, 0.37765956691838E+06, 0.59957826728159E+07, -0.2309358E+00,           5,  0.9454085E+05,       25465
, 0.37808209061921E+06, 0.59960068337617E+07, -0.9807824E+00,           5,  0.9514796E+05,       25466
, 0.37829335242664E+06, 0.59961189168537E+07, -0.1017841E+01,           5,  0.9545021E+05,       25467
, 0.37850461402514E+06, 0.59962309998239E+07, -0.7300538E+00,           5,  0.9575259E+05,       25468
, 0.37871587574723E+06, 0.59963430810123E+07, -0.1770484E+00,           5,  0.9605521E+05,       25469
, 0.37774271681532E+06, 0.60005628820963E+07,  0.1212567E+01,           5,  0.1161959E+04,       25470
, 0.37775533366667E+06, 0.60005388166667E+07,  0.1142705E+01,           5,  0.6285711E+03,       25471
, 0.37773415366667E+06, 0.60005871133333E+07,  0.1273394E+01,           5,  0.4739591E+03,       25472
, 0.37780649028644E+06, 0.60005038240932E+07,  0.1724964E+01,           5,  0.6253832E+03,       25473
, 0.37782462019302E+06, 0.60004905068187E+07,  0.1721345E+01,           5,  0.1150828E+04,       25474
, 0.37779600612402E+06, 0.60005156314578E+07,  0.1619493E+01,           5,  0.5966741E+03,       25475
, 0.37784915400000E+06, 0.60004797833333E+07,  0.1548567E+01,           5,  0.5656958E+03,       25476
, 0.37785473884738E+06, 0.60004553520510E+07,  0.1491245E+01,           5,  0.1072039E+04,       25477
, 0.37778552391408E+06, 0.60005274400667E+07,  0.1386612E+01,           5,  0.5681931E+03,       25478
, 0.37777489400000E+06, 0.60005420266667E+07,  0.1265289E+01,           5,  0.5180009E+03,       25479
, 0.37786524725156E+06, 0.60004251739552E+07,  0.1428550E+01,           5,  0.8063875E+03,       25480
, 0.37787202136231E+06, 0.60004000507716E+07,  0.1381651E+01,           5,  0.8429036E+03,       25481
, 0.37773668500000E+06, 0.60006207300000E+07,  0.1610595E+01,           5,  0.3117955E+03,       25482
, 0.37775038504494E+06, 0.60006070939287E+07,  0.1545369E+01,           5,  0.8125724E+03,       25483
, 0.37774341249969E+06, 0.60006427710209E+07,  0.1799427E+01,           5,  0.7680505E+03,       25484
, 0.37774350433333E+06, 0.60006615333333E+07,  0.1791176E+01,           5,  0.3643414E+03,       25485
, 0.37805937618268E+06, 0.59955477830515E+07, -0.4339712E+00,           5,  0.9132983E+05,       25486
, 0.37785450989397E+06, 0.59954406751185E+07, -0.2275842E-01,           5,  0.9096402E+05,       25487
, 0.37826424233726E+06, 0.59956548891652E+07, -0.6686805E+00,           5,  0.9169987E+05,       25488
, 0.37846910829074E+06, 0.59957619966139E+07, -0.7134865E+00,           5,  0.9206957E+05,       25489
, 0.37867397345963E+06, 0.59958691056798E+07, -0.5106989E+00,           5,  0.9243935E+05,       25490
, 0.37887883837418E+06, 0.59959762128859E+07, -0.7505141E-01,           5,  0.9280554E+05,       25491
, 0.37776729533333E+06, 0.60005778633333E+07,  0.1580915E+01,           5,  0.4696803E+03,       25492
, 0.37778513456990E+06, 0.60005653938435E+07,  0.1264741E+01,           5,  0.8247098E+03,       25493
, 0.37776958800000E+06, 0.60005961633333E+07,  0.1671123E+01,           5,  0.4424087E+03,       25494
, 0.37782907175324E+06, 0.60005294702507E+07,  0.1491086E+01,           5,  0.4556785E+03,       25495
, 0.37783905433333E+06, 0.60005153300000E+07,  0.1726449E+01,           5,  0.3697042E+03,       25496
, 0.37781654353437E+06, 0.60005409102948E+07,  0.9753232E+00,           5,  0.4336747E+03,       25497
, 0.37786293806267E+06, 0.60005159718579E+07,  0.1250345E+01,           5,  0.1055457E+04,       25498
, 0.37786595366667E+06, 0.60004911366667E+07,  0.1246483E+01,           5,  0.4934761E+03,       25499
, 0.37780403579548E+06, 0.60005524192858E+07,  0.8705189E+00,           5,  0.4123979E+03,       25500
, 0.37788891474964E+06, 0.60004809659491E+07,  0.1158438E+01,           5,  0.9686219E+03,       25501
, 0.37788068266667E+06, 0.60004574866667E+07,  0.1304583E+01,           5,  0.4307143E+03,       25502
, 0.37789239928005E+06, 0.60004371370625E+07,  0.1364012E+01,           5,  0.8625418E+03,       25503
, 0.37790924541245E+06, 0.60004130033436E+07,  0.1448536E+01,           5,  0.7544040E+03,       25504
, 0.37789490633333E+06, 0.60004001266667E+07,  0.1434887E+01,           5,  0.3394243E+03,       25505
, 0.37776675083719E+06, 0.60006334663441E+07,  0.1647984E+01,           5,  0.6665988E+03,       25506
, 0.37778517166667E+06, 0.60006245100000E+07,  0.1428584E+01,           5,  0.3764940E+03,       25507
, 0.37779327240310E+06, 0.60006033859749E+07,  0.1341835E+01,           5,  0.8998354E+03,       25508
