ID,LND_phreatic,ASS_pass0_lay1,ASS_anc0_lay1,ASS_uzaass,ASS_szaass
7850,0.0000,0.2000,0.2000,0.0000,0.0000
7851,0.0183,0.2052,0.2039,0.0000,-1.1322
7852,0.0000,0.2000,0.2000,0.0000,0.0000
7853,0.0000,0.2000,0.2000,0.0000,0.0000
7854,0.0000,0.2000,0.2000,0.0000,0.0000
7855,0.0000,0.2000,0.2000,0.0000,0.0000
7856,0.1044,0.2802,0.2975,0.5520,-10.7942
7857,0.0330,0.3211,0.2840,0.5500,-10.7973
7858,0.0657,0.2769,0.3092,0.3968,-10.7953
7859,0.0000,0.3276,0.3527,0.4656,-10.7984
7860,0.0000,0.4316,0.4995,0.8647,-10.8000
7861,0.0000,0.5205,0.4195,0.8925,-10.8001
7862,0.0000,0.4087,0.4140,0.7917,-10.7997
7863,0.1308,0.3868,0.5622,0.0000,-5.2865
7864,0.1157,0.2147,0.2594,0.0000,-4.5510
7865,0.0228,0.4548,0.4466,0.3034,-5.0839
7866,0.0000,0.2000,0.2000,0.0000,0.0000
7867,0.0000,0.2000,0.2000,0.0000,0.0000
7868,0.0000,0.2000,0.2000,0.0000,0.0000
7869,0.0000,0.2000,0.2000,0.0000,0.0000
7870,0.0000,0.2000,0.2000,0.0000,0.0000
7871,0.0000,0.2822,0.3348,0.1753,-3.2569
7872,0.0000,0.3616,0.4682,0.3433,-6.4215
7873,0.0000,0.5509,0.3832,0.8904,-10.7746
7874,0.0023,0.5447,0.3491,0.8852,-10.8000
7875,0.0000,0.5469,0.3204,0.8925,-10.7991
7876,0.0000,0.4363,0.5790,0.5063,-9.3018
7877,0.0270,0.3763,0.3599,0.6997,-10.7981
7878,0.0000,0.2000,0.2000,0.0000,0.0000
7879,0.0000,0.2000,0.2000,0.0000,0.0000
7880,0.0000,0.2000,0.2000,0.0000,0.0000
7881,0.0000,0.2000,0.2000,0.0000,0.0000
7882,0.0000,0.2000,0.2000,0.0000,0.0000
7883,0.0000,0.2000,0.2000,0.0000,0.0000
7884,0.0000,0.2000,0.2000,0.0000,0.0000
7885,0.0000,0.2000,0.2000,0.0000,0.0000
7886,0.0000,0.2000,0.2000,0.0000,0.0000
7887,0.0000,0.2000,0.2000,0.0000,0.0000
7888,0.0000,0.2000,0.2000,0.0000,0.0000
7889,0.0000,0.2000,0.2000,0.0000,0.0000
7890,0.0000,0.2000,0.2000,0.0000,0.0000
7891,0.0000,0.2092,0.1999,0.0715,-0.6366
7892,0.0000,0.2000,0.2000,0.0000,0.0000
7893,0.0000,0.1731,0.1661,0.1848,-1.6408
7894,0.0000,0.2000,0.2000,0.0000,0.0000
7895,0.0000,0.1482,0.1422,0.2693,-2.3898
7896,0.0000,0.2000,0.2000,0.0000,0.0000
7897,0.0000,0.2000,0.2000,0.0000,0.0000
7898,0.0000,0.2000,0.2000,0.0000,0.0000
7899,0.0000,0.2000,0.2000,0.0000,0.0000
7900,0.0000,0.2000,0.2000,0.0000,0.0000
7901,0.0000,0.2000,0.2000,0.0000,0.0000
7902,0.0000,0.2000,0.2000,0.0000,0.0000
7903,0.0000,0.2000,0.2000,0.0000,0.0000
7904,0.0000,0.2000,0.2000,0.0000,0.0000
7905,0.0000,0.2000,0.2000,0.0000,0.0000
7906,0.0000,0.2000,0.2000,0.0000,0.0000
7907,0.0000,0.2000,0.2000,0.0000,0.0000
7908,0.0000,0.2000,0.2000,0.0000,0.0000
7909,0.0020,0.2006,0.2004,0.0000,-0.1235
7910,0.0000,0.2000,0.2000,0.0000,0.0000
7911,0.0000,0.2000,0.2000,0.0000,0.0000
7912,0.0000,0.2000,0.2000,0.0000,0.0000
7913,0.0000,0.2000,0.2000,0.0000,0.0000
7914,0.0000,0.2000,0.2000,0.0000,0.0000
7915,0.0543,0.2773,0.2800,0.3214,-10.7953
7916,0.0821,0.3187,0.2910,0.5359,-10.7949
7917,0.0094,0.4648,0.3866,0.8618,-10.7996
7918,0.0259,0.5034,0.3482,0.8083,-10.7986
7919,0.0403,0.4199,0.3416,0.7613,-10.7978
7920,0.1411,0.4015,0.5907,0.0000,-5.7030
7921,0.2149,0.2274,0.3104,0.0000,-8.4535
7922,0.0376,0.7609,0.7458,0.6959,-10.6457
7923,0.0033,0.3330,0.3308,0.1778,-2.2777
7924,0.0000,0.2000,0.2000,0.0000,0.0000
7925,0.0000,0.2000,0.2000,0.0000,0.0000
7926,0.0000,0.2000,0.2000,0.0000,0.0000
7927,0.0000,0.2000,0.2000,0.0000,0.0000
7928,0.0000,0.2937,0.3627,0.3651,-4.4176
7929,0.0000,0.3552,0.4786,0.5869,-7.3183
7930,0.0000,0.3905,0.6252,0.5633,-9.0355
7931,0.0000,0.4258,0.7718,0.5392,-10.7491
7932,0.0376,0.4805,0.3098,0.7701,-10.7979
7933,0.0430,0.4698,0.3046,0.7255,-10.7975
7934,0.0268,0.4398,0.5824,0.5278,-10.7973
7935,0.0234,0.4170,0.8465,0.3825,-10.7971
7936,0.0874,0.3477,0.2738,0.6081,-10.7950
7937,0.0000,0.2000,0.2000,0.0000,0.0000
7938,0.0000,0.2000,0.2000,0.0000,0.0000
7939,0.0000,0.2000,0.2000,0.0000,0.0000
7940,0.0000,0.2000,0.2000,0.0000,0.0000
7941,0.0000,0.2000,0.2000,0.0000,0.0000
7942,0.0000,0.2000,0.2000,0.0000,0.0000
7943,0.0000,0.2000,0.2000,0.0000,0.0000
7944,0.0000,0.2000,0.2000,0.0000,0.0000
7945,0.0000,0.2000,0.2000,0.0000,0.0000
7946,0.0000,0.2000,0.2000,0.0000,0.0000
7947,0.0000,0.2000,0.2000,0.0000,0.0000
7948,0.0000,0.2000,0.2000,0.0000,0.0000
7949,0.0000,0.2000,0.2000,0.0000,0.0000
7950,0.0000,0.2196,0.1998,0.1531,-1.3624
7951,0.0000,0.2047,0.1991,0.0381,-0.3561
7952,0.0000,0.1922,0.1709,0.2762,-2.4555
7953,0.0000,0.2000,0.2000,0.0000,0.0000
7954,0.0000,0.1768,0.1484,0.3040,-2.7001
7955,0.0000,0.2000,0.2000,0.0000,0.0000
7956,0.0000,0.2000,0.2000,0.0000,0.0000
7957,0.0000,0.2000,0.2000,0.0000,0.0000
7958,0.0000,0.2000,0.2000,0.0000,0.0000
7959,0.0000,0.2000,0.2000,0.0000,0.0000
7960,0.0000,0.2000,0.2000,0.0000,0.0000
7961,0.0000,0.2000,0.2000,0.0000,0.0000
7962,0.0000,0.2000,0.2000,0.0000,0.0000
7963,0.0000,0.2000,0.2000,0.0000,0.0000
7964,0.0000,0.2000,0.2000,0.0000,0.0000
7965,0.0000,0.2000,0.2000,0.0000,0.0000
7966,0.0000,0.2000,0.2000,0.0000,0.0000
7967,0.0000,0.2000,0.2000,0.0000,0.0000
7968,0.0000,0.2000,0.2000,0.0000,0.0000
7969,0.0000,0.2000,0.2000,0.0000,0.0000
7970,0.0000,0.2000,0.2000,0.0000,0.0000
7971,0.0000,0.2000,0.2000,0.0000,0.0000
7972,0.0000,0.2000,0.2000,0.0000,0.0000
7973,0.0546,0.4508,0.3094,0.7147,-10.7969
7974,0.0799,0.4034,0.2623,0.6322,-10.7954
7975,0.1006,0.3666,0.2476,0.5651,-10.7942
7976,0.1392,0.3340,0.4284,0.0000,-5.5282
7977,0.2250,0.3521,0.6157,0.1598,-10.7869
7978,0.0525,0.3015,0.3474,0.6453,-9.8668
7979,0.0073,0.4973,0.4923,0.3975,-5.0912
7980,0.0015,0.2627,0.2616,0.0838,-1.0733
7981,0.0000,0.2000,0.2000,0.0000,0.0000
7982,0.0000,0.2000,0.2000,0.0000,0.0000
7983,0.0000,0.3059,0.3072,0.3424,-4.1422
7984,0.0000,0.4654,0.4194,0.8128,-9.8339
7985,0.0398,0.4454,0.5701,0.7628,-10.7981
7986,0.0889,0.3989,0.7082,0.5932,-10.7958
7987,0.1073,0.3919,0.7839,0.4261,-10.7945
7988,0.1021,0.3633,0.2678,0.5129,-10.7939
7989,0.0988,0.3400,0.4582,0.3372,-10.7932
7990,0.0411,0.3547,0.8630,0.3585,-10.7957
7991,0.1014,0.3529,0.8879,0.3757,-10.7940
7992,0.0000,0.2000,0.2000,0.0000,0.0000
7993,0.0000,0.2000,0.2000,0.0000,0.0000
7994,0.0000,0.2000,0.2000,0.0000,0.0000
7995,0.0000,0.2000,0.2000,0.0000,0.0000
7996,0.0000,0.2000,0.2000,0.0000,0.0000
7997,0.0000,0.2000,0.2000,0.0000,0.0000
7998,0.0000,0.2000,0.2000,0.0000,0.0000
7999,0.0000,0.2000,0.2000,0.0000,0.0000
8000,0.0000,0.2000,0.2000,0.0000,0.0000
8001,0.0000,0.2000,0.2000,0.0000,0.0000
8002,0.0000,0.2000,0.2000,0.0000,0.0000
8003,0.0000,0.2000,0.2000,0.0000,0.0000
8004,0.0000,0.2000,0.2000,0.0000,0.0000
8005,0.0000,0.2000,0.2000,0.0000,0.0000
8006,0.0000,0.2000,0.2000,0.0000,0.0000
8007,0.0000,0.2329,0.1944,0.2640,-2.4490
8008,0.0000,0.2175,0.1876,0.1529,-1.5897
8009,0.0000,0.2456,0.1906,0.3034,-2.7000
8010,0.0000,0.2077,0.1945,0.0676,-0.7038
8011,0.0000,0.2508,0.1808,0.3034,-2.7000
8012,0.0000,0.2561,0.1805,0.3034,-2.7000
8013,0.0000,0.2005,0.1996,0.0044,-0.0456
8014,0.0000,0.2000,0.2000,0.0000,0.0000
8015,0.0000,0.2000,0.2000,0.0000,0.0000
8016,0.0000,0.2000,0.2000,0.0000,0.0000
8017,0.0000,0.2000,0.2000,0.0000,0.0000
8018,0.0000,0.2000,0.2000,0.0000,0.0000
8019,0.0000,0.2000,0.2000,0.0000,0.0000
8020,0.0000,0.2000,0.2000,0.0000,0.0000
8021,0.0000,0.2000,0.2000,0.0000,0.0000
8022,0.0000,0.2000,0.2000,0.0000,0.0000
8023,0.0000,0.2000,0.2000,0.0000,0.0000
8024,0.0000,0.2000,0.2000,0.0000,0.0000
8025,0.0000,0.2000,0.2000,0.0000,0.0000
8026,0.0000,0.2000,0.2000,0.0000,0.0000
8027,0.1374,0.2990,0.2005,0.4450,-10.7920
8028,0.1735,0.2500,0.2167,0.2719,-10.7896
8029,0.1786,0.3289,0.3889,0.0000,-7.0253
8030,0.1998,0.6169,0.5616,0.2417,-10.7896
8031,0.0471,0.6939,0.7540,0.6343,-10.7971
8032,0.0000,0.2608,0.2077,0.0585,-0.9138
8033,0.0000,0.2000,0.2000,0.0000,0.0000
8034,0.0000,0.3177,0.1917,0.1674,-2.0246
8035,0.0000,0.4224,0.1685,0.4073,-4.9269
8036,0.0000,0.5163,0.1547,0.6227,-7.5333
8037,0.0000,0.5819,0.1446,0.8215,-9.9383
8038,0.0297,0.5554,0.2853,0.7715,-10.7985
8039,0.0619,0.4886,0.4561,0.6266,-10.7968
8040,0.0853,0.4235,0.6151,0.4864,-10.7954
8041,0.1268,0.3961,0.7791,0.3350,-10.7932
8042,0.1468,0.2668,0.4111,0.2244,-10.7905
8043,0.1810,0.2460,0.2837,0.1704,-10.7887
8044,0.0978,0.2823,0.7575,0.3023,-10.7927
8045,0.1080,0.3634,0.9611,0.3191,-10.7930
8046,0.0918,0.3482,0.9991,0.2986,-10.7931
8047,0.1797,0.4702,0.8913,0.1983,-10.7903
8048,0.0000,0.2000,0.2000,0.0000,0.0000
8049,0.0000,0.2000,0.2000,0.0000,0.0000
8050,0.0000,0.2000,0.2000,0.0000,0.0000
8051,0.0000,0.2000,0.2000,0.0000,0.0000
8052,0.0000,0.2000,0.2000,0.0000,0.0000
8053,0.0000,0.2000,0.2000,0.0000,0.0000
8054,0.0000,0.2000,0.2000,0.0000,0.0000
8055,0.0000,0.2000,0.2000,0.0000,0.0000
8056,0.0000,0.2000,0.2000,0.0000,0.0000
8057,0.0000,0.2000,0.2000,0.0000,0.0000
8058,0.0000,0.2000,0.2000,0.0000,0.0000
8059,0.0000,0.2000,0.2000,0.0000,0.0000
8060,0.0000,0.2000,0.2000,0.0000,0.0000
8061,0.0000,0.2000,0.2000,0.0000,0.0000
8062,0.0000,0.2000,0.2000,0.0000,0.0000
8063,0.0000,0.2000,0.2000,0.0000,0.0000
8064,0.0000,0.2000,0.2000,0.0000,0.0000
8065,0.0000,0.2394,0.1821,0.3034,-3.0061
8066,0.0000,0.2337,0.1760,0.2946,-3.0666
8067,0.0000,0.2670,0.1905,0.3035,-2.8517
8068,0.0000,0.2629,0.2029,0.2059,-2.3121
8069,0.0000,0.3131,0.1989,0.3030,-2.7165
8070,0.0000,0.2857,0.2237,0.1381,-1.7379
8071,0.0000,0.2921,0.2033,0.2593,-2.3101
8072,0.0000,0.2643,0.2217,0.0752,-1.0224
8073,0.0000,0.2000,0.2000,0.0000,0.0000
8074,0.0000,0.2000,0.2000,0.0000,0.0000
8075,0.0000,0.2000,0.2000,0.0000,0.0000
8076,0.0000,0.2000,0.2000,0.0000,0.0000
8077,0.0000,0.2000,0.2000,0.0000,0.0000
8078,0.0000,0.2000,0.2000,0.0000,0.0000
8079,0.0000,0.2000,0.2000,0.0000,0.0000
8080,0.0000,0.2000,0.2000,0.0000,0.0000
8081,0.2233,0.2134,0.1658,0.1424,-10.7866
8082,0.1829,0.2397,0.3196,0.1599,-10.7885
8083,0.2198,0.2102,0.2594,0.1004,-10.7865
8084,0.0599,0.2433,0.2634,0.0000,-2.3583
8085,0.2281,0.7830,0.4209,0.0030,-10.8152
8086,0.0575,0.8654,0.7189,0.3600,-10.7958
8087,0.0000,0.7224,0.2664,0.5020,-7.8479
8088,0.0000,0.4467,0.1865,0.3026,-4.0920
8089,0.0000,0.6520,0.1681,0.6426,-7.7734
8090,0.0000,0.7382,0.1420,0.8804,-10.6507
8091,0.0000,0.6440,0.1504,0.8927,-10.8000
8092,0.0000,0.5809,0.1717,0.8927,-10.8000
8093,0.0000,0.5181,0.2981,0.7583,-10.7994
8094,0.0000,0.4689,0.4243,0.6180,-10.7989
8095,0.0081,0.4222,0.5448,0.4950,-10.7981
8096,0.0384,0.3786,0.6894,0.3673,-10.7965
8097,0.1009,0.4539,0.8107,0.2283,-10.7932
8098,0.1309,0.2581,0.6610,0.2412,-10.7909
8099,0.1329,0.3032,0.7971,0.2466,-10.7909
8100,0.1684,0.4863,0.9937,0.1361,-10.7898
8101,0.2036,0.4207,0.7771,0.0971,-10.7878
8102,0.1666,0.5183,0.8872,0.1681,-10.7902
8103,0.0000,0.2000,0.2000,0.0000,0.0000
8104,0.0000,0.2000,0.2000,0.0000,0.0000
8105,0.0000,0.2000,0.2000,0.0000,0.0000
8106,0.0000,0.2000,0.2000,0.0000,0.0000
8107,0.0000,0.2000,0.2000,0.0000,0.0000
8108,0.0000,0.2000,0.2000,0.0000,0.0000
8109,0.0000,0.2000,0.2000,0.0000,0.0000
8110,0.0000,0.2000,0.2000,0.0000,0.0000
8111,0.0000,0.2000,0.2000,0.0000,0.0000
8112,0.0000,0.2000,0.2000,0.0000,0.0000
8113,0.0000,0.2000,0.2000,0.0000,0.0000
8114,0.0000,0.2000,0.2000,0.0000,0.0000
8115,0.0000,0.2000,0.2000,0.0000,0.0000
8116,0.0000,0.2000,0.2000,0.0000,0.0000
8117,0.0000,0.2000,0.2000,0.0000,0.0000
8118,0.0000,0.2000,0.2000,0.0000,0.0000
8119,0.0000,0.2367,0.1661,0.3041,-3.2160
8120,0.0000,0.2152,0.1505,0.3040,-3.3821
8121,0.0000,0.2671,0.1779,0.3038,-3.0426
8122,0.0000,0.3205,0.2133,0.2845,-3.4905
8123,0.0000,0.2980,0.1860,0.3011,-2.8689
8124,0.0000,0.3983,0.2606,0.2702,-3.5532
8125,0.0000,0.2424,0.2002,0.1047,-0.9327
8126,0.0000,0.3760,0.2594,0.2060,-2.8000
8127,0.0000,0.2497,0.2168,0.0582,-0.7912
8128,0.0000,0.2000,0.2000,0.0000,0.0000
8129,0.0000,0.2000,0.2000,0.0000,0.0000
8130,0.0000,0.2000,0.2000,0.0000,0.0000
8131,0.0000,0.2000,0.2000,0.0000,0.0000
8132,0.0000,0.2000,0.2000,0.0000,0.0000
8133,0.0000,0.2000,0.2000,0.0000,0.0000
8134,0.0000,0.2000,0.2000,0.0000,0.0000
8135,0.1948,0.2267,0.4277,0.1292,-10.7876
8136,0.0000,0.2000,0.2000,0.0000,0.0000
8137,0.2421,0.7013,0.2906,0.0020,-10.9151
8138,0.0653,0.8502,0.4128,0.0385,-10.8103
8139,0.0016,0.9200,0.2583,0.4991,-10.7982
8140,0.0000,0.8344,0.1725,0.6887,-10.2395
8141,0.0000,0.8499,0.1550,0.8793,-10.7999
8142,0.0000,0.8814,0.1739,0.8928,-10.8000
8143,0.0000,0.8117,0.1576,0.8928,-10.8000
8144,0.0000,0.6723,0.1807,0.8927,-10.8000
8145,0.0000,0.5305,0.2072,0.8927,-10.8000
8146,0.0000,0.4701,0.3562,0.7271,-10.7993
8147,0.0000,0.4380,0.4586,0.6103,-10.7988
8148,0.0000,0.4311,0.5248,0.5293,-10.7985
8149,0.0000,0.3985,0.5894,0.4609,-10.7982
8150,0.0424,0.4146,0.6413,0.4332,-10.7964
8151,0.0970,0.4617,0.6703,0.3908,-10.7940
8152,0.2149,0.2766,0.4811,0.1075,-10.7868
8153,0.2071,0.3316,0.5379,0.1000,-10.7874
8154,0.1571,0.4312,0.6838,0.1057,-10.7901
8155,0.1661,0.3067,0.4099,0.1085,-10.7892
8156,0.0875,0.3933,0.5215,0.1520,-10.7933
8157,0.0000,0.2000,0.2000,0.0000,0.0000
8158,0.0000,0.2000,0.2000,0.0000,0.0000
8159,0.0000,0.2000,0.2000,0.0000,0.0000
8160,0.0000,0.2000,0.2000,0.0000,0.0000
8161,0.0000,0.2000,0.2000,0.0000,0.0000
8162,0.0000,0.2000,0.2000,0.0000,0.0000
8163,0.0000,0.2000,0.2000,0.0000,0.0000
8164,0.0000,0.2000,0.2000,0.0000,0.0000
8165,0.0000,0.2000,0.2000,0.0000,0.0000
8166,0.0000,0.2000,0.2000,0.0000,0.0000
8167,0.0000,0.2000,0.2000,0.0000,0.0000
8168,0.0000,0.2000,0.2000,0.0000,0.0000
8169,0.0000,0.2000,0.2000,0.0000,0.0000
8170,0.0000,0.2000,0.2000,0.0000,0.0000
8171,0.0000,0.2000,0.2000,0.0000,0.0000
8172,0.0000,0.2000,0.2000,0.0000,0.0000
8173,0.0000,0.2339,0.1489,0.3051,-3.4414
8174,0.0000,0.2050,0.1316,0.3052,-3.6000
8175,0.0000,0.2544,0.1621,0.3041,-3.2478
8176,0.0000,0.3050,0.1948,0.2931,-3.6000
8177,0.0000,0.2508,0.1691,0.2516,-2.6412
8178,0.0000,0.3711,0.2367,0.2844,-3.6000
8179,0.0000,0.2059,0.1842,0.0462,-0.5822
8180,0.0000,0.2287,0.1589,0.1755,-2.0285
8181,0.0000,0.3458,0.2390,0.2098,-2.7030
8182,0.0000,0.2393,0.2133,0.0461,-0.6260
8183,0.0000,0.2000,0.2000,0.0000,0.0000
8184,0.0000,0.2000,0.2000,0.0000,0.0000
8185,0.0000,0.2000,0.2000,0.0000,0.0000
8186,0.0000,0.2000,0.2000,0.0000,0.0000
8187,0.0000,0.2000,0.2000,0.0000,0.0000
8188,0.0000,0.2000,0.2000,0.0000,0.0000
8189,0.0000,0.2000,0.2000,0.0000,0.0000
8190,0.0055,0.2086,0.2037,0.0000,-0.2172
8191,0.2452,0.6621,0.2030,0.0016,-11.2262
8192,0.0736,0.8387,0.2524,0.0316,-11.1812
8193,0.0014,0.9374,0.2132,0.2589,-10.7972
8194,0.0000,0.8820,0.1634,0.7350,-10.7993
8195,0.0000,0.8998,0.1623,0.8650,-10.7999
8196,0.0000,0.8907,0.1749,0.8928,-10.8000
8197,0.0000,0.6933,0.2024,0.8928,-10.8000
8198,0.0000,0.7285,0.1851,0.8928,-10.8000
8199,0.0000,0.5743,0.2104,0.8928,-10.8000
8200,0.0000,0.5729,0.2587,0.8385,-10.7998
8201,0.0000,0.5668,0.3236,0.7591,-10.7994
8202,0.0000,0.5577,0.3906,0.6774,-10.7991
8203,0.0000,0.4899,0.4283,0.6605,-10.7990
8204,0.0004,0.3894,0.4703,0.6565,-10.7990
8205,0.0232,0.3848,0.4208,0.5340,-10.7975
8206,0.0389,0.3786,0.3749,0.2889,-10.7958
8207,0.1514,0.2775,0.2713,0.0797,-10.7898
8208,0.1245,0.2928,0.3865,0.2944,-10.7919
8209,0.0000,0.2000,0.2000,0.0000,0.0000
8210,0.0000,0.2000,0.2000,0.0000,0.0000
8211,0.0000,0.2000,0.2000,0.0000,0.0000
8212,0.0000,0.2000,0.2000,0.0000,0.0000
8213,0.0000,0.2000,0.2000,0.0000,0.0000
8214,0.0000,0.2000,0.2000,0.0000,0.0000
8215,0.0000,0.2000,0.2000,0.0000,0.0000
8216,0.0000,0.2000,0.2000,0.0000,0.0000
8217,0.0000,0.2000,0.2000,0.0000,0.0000
8218,0.0000,0.2000,0.2000,0.0000,0.0000
8219,0.0000,0.2000,0.2000,0.0000,0.0000
8220,0.0000,0.2000,0.2000,0.0000,0.0000
8221,0.0000,0.2000,0.2000,0.0000,0.0000
8222,0.0000,0.2000,0.2000,0.0000,0.0000
8223,0.0000,0.2000,0.2000,0.0000,0.0000
8224,0.0000,0.2000,0.2000,0.0000,0.0000
8225,0.0000,0.2000,0.2000,0.0000,0.0000
8226,0.0000,0.2000,0.2000,0.0000,0.0000
8227,0.0000,0.2416,0.1404,0.3057,-3.6000
8228,0.0000,0.2607,0.1532,0.3060,-3.6000
8229,0.0000,0.2664,0.1631,0.3052,-3.6000
8230,0.0000,0.2457,0.1434,0.3045,-3.4363
8231,0.0000,0.3192,0.1981,0.3032,-3.6000
8232,0.0000,0.2419,0.1304,0.2895,-3.3725
8233,0.0000,0.3307,0.2125,0.2749,-3.2731
8234,0.0000,0.2323,0.1128,0.2553,-3.2139
8235,0.0000,0.2852,0.2066,0.2063,-2.4575
8236,0.0000,0.2000,0.2000,0.0000,0.0000
8237,0.0000,0.2107,0.1711,0.0844,-1.0633
8238,0.0000,0.2059,0.1960,0.0905,-1.0826
8239,0.0000,0.2000,0.2000,0.0000,0.0000
8240,0.0000,0.2000,0.2000,0.0000,0.0000
8241,0.0000,0.2000,0.2000,0.0000,0.0000
8242,0.0000,0.2000,0.2000,0.0000,0.0000
8243,0.0000,0.2000,0.2000,0.0000,0.0000
8244,0.0000,0.2000,0.2000,0.0000,0.0000
8245,0.0000,0.2000,0.2000,0.0000,0.0000
8246,0.0000,0.2000,0.2000,0.0000,0.0000
8247,0.0000,0.2000,0.2000,0.0000,0.0000
8248,0.1047,0.3643,0.2704,0.0000,-4.1317
8249,0.2391,0.6641,0.3791,0.0013,-12.1262
8250,0.0710,0.8722,0.1915,0.2756,-11.6301
8251,0.0006,0.8225,0.1720,0.2709,-10.8880
8252,0.0000,0.8782,0.1560,0.7349,-10.7993
8253,0.0000,0.8578,0.1405,0.8792,-10.7999
8254,0.0000,0.8258,0.1541,0.8928,-10.8000
8255,0.0000,0.7401,0.1726,0.8928,-10.8000
8256,0.0000,0.6686,0.1893,0.8928,-10.8000
8257,0.0000,0.6779,0.1997,0.8929,-10.8000
8258,0.0000,0.6700,0.2369,0.8538,-10.7998
8259,0.0000,0.6223,0.2545,0.8547,-10.7998
8260,0.0000,0.5379,0.3090,0.8149,-10.7997
8261,0.0000,0.4483,0.3677,0.7740,-10.7995
8262,0.0121,0.4744,0.3332,0.6505,-10.7985
8263,0.0212,0.4174,0.4520,0.5173,-10.7975
8264,0.0970,0.3057,0.4868,0.4458,-10.7937
8265,0.0000,0.2000,0.2000,0.0000,0.0000
8266,0.0000,0.2000,0.2000,0.0000,0.0000
8267,0.0000,0.2000,0.2000,0.0000,0.0000
8268,0.0000,0.2000,0.2000,0.0000,0.0000
8269,0.0000,0.2000,0.2000,0.0000,0.0000
8270,0.0000,0.2000,0.2000,0.0000,0.0000
8271,0.0000,0.2000,0.2000,0.0000,0.0000
8272,0.0000,0.2000,0.2000,0.0000,0.0000
8273,0.0000,0.2000,0.2000,0.0000,0.0000
8274,0.0000,0.2000,0.2000,0.0000,0.0000
8275,0.0000,0.2000,0.2000,0.0000,0.0000
8276,0.0000,0.2000,0.2000,0.0000,0.0000
8277,0.0000,0.2000,0.2000,0.0000,0.0000
8278,0.0000,0.2000,0.2000,0.0000,0.0000
8279,0.0000,0.2000,0.2000,0.0000,0.0000
8280,0.0000,0.2000,0.2000,0.0000,0.0000
8281,0.0000,0.2000,0.2000,0.0000,0.0000
8282,0.0000,0.2000,0.2000,0.0000,0.0000
8283,0.0000,0.2000,0.2000,0.0000,0.0000
8284,0.0000,0.2000,0.2000,0.0000,0.0000
8285,0.0000,0.2266,0.1450,0.3052,-3.6000
8286,0.0000,0.2313,0.1273,0.3047,-3.6000
8287,0.0000,0.2670,0.1646,0.3061,-3.6000
8288,0.0000,0.2952,0.1760,0.3051,-3.6000
8289,0.0000,0.2142,0.1607,0.3050,-3.6000
8290,0.0000,0.3137,0.1913,0.3032,-3.6000
8291,0.0000,0.2246,0.1119,0.2948,-3.5399
8292,0.0000,0.2814,0.1918,0.3023,-3.6000
8293,0.0000,0.2138,0.1182,0.2353,-2.8661
8294,0.0000,0.2483,0.1921,0.3014,-3.6000
8295,0.0000,0.2024,0.1864,0.0391,-0.4773
8296,0.0000,0.2000,0.1882,0.2001,-2.3946
8297,0.0000,0.2000,0.2000,0.0000,0.0000
8298,0.0000,0.2000,0.1988,0.0207,-0.2479
8299,0.0000,0.2000,0.2000,0.0000,0.0000
8300,0.0000,0.2000,0.2000,0.0000,0.0000
8301,0.0000,0.2000,0.2000,0.0000,0.0000
8302,0.0000,0.2000,0.2000,0.0000,0.0000
8303,0.0000,0.2000,0.2000,0.0000,0.0000
8304,0.0000,0.2000,0.2000,0.0000,0.0000
8305,0.0000,0.2000,0.2000,0.0000,0.0000
8306,0.0000,0.2000,0.2000,0.0000,0.0000
8307,0.0000,0.2000,0.2000,0.0000,0.0000
8308,0.0000,0.2000,0.2000,0.0000,0.0000
8309,0.0000,0.2000,0.2000,0.0000,0.0000
8310,0.0000,0.2000,0.2000,0.0000,0.0000
8311,0.0000,0.2000,0.2000,0.0000,0.0000
8312,0.1522,0.4389,0.3023,0.0000,-6.0082
8313,0.2246,0.6759,0.4873,0.0362,-12.8355
8314,0.0459,0.9271,0.1954,0.5233,-12.6051
8315,0.0000,0.5648,0.1249,0.3566,-10.9519
8316,0.0000,0.8238,0.1415,0.7058,-10.7992
8317,0.0000,0.8441,0.1317,0.7960,-10.7996
8318,0.0000,0.8161,0.1176,0.8677,-10.7999
8319,0.0000,0.8072,0.1220,0.8928,-10.8000
8320,0.0000,0.7674,0.1361,0.8928,-10.8000
8321,0.0000,0.7808,0.1468,0.8928,-10.8000
8322,0.0000,0.7187,0.1503,0.8928,-10.8000
8323,0.0000,0.6998,0.1833,0.8929,-10.8000
8324,0.0000,0.6723,0.1599,0.8929,-10.8000
8325,0.0000,0.6963,0.1912,0.8929,-10.8000
8326,0.0000,0.6330,0.2309,0.8633,-10.7999
8327,0.0000,0.5436,0.2875,0.8214,-10.7997
8328,0.0000,0.5345,0.3028,0.8225,-10.7997
8329,0.0095,0.5545,0.2784,0.7261,-10.7989
8330,0.0061,0.4488,0.5212,0.7120,-10.7990
8331,0.1073,0.2968,0.5011,0.4546,-10.7933
8332,0.0000,0.2000,0.2000,0.0000,0.0000
8333,0.0000,0.2000,0.2000,0.0000,0.0000
8334,0.0000,0.2000,0.2000,0.0000,0.0000
8335,0.0000,0.2000,0.2000,0.0000,0.0000
8336,0.0000,0.2000,0.2000,0.0000,0.0000
8337,0.0000,0.2000,0.2000,0.0000,0.0000
8338,0.0000,0.2000,0.2000,0.0000,0.0000
